mc_id,sc_id,age,exposure,treatment,date,day,volume,replacement_volume,volume24,weekday,fecalsamp,hrs_bw_samplingpoints,volume_per_hour,volume24_corr,number of bees
55,4,3,post,800ppb,2020-11-07,13,5.5,,3,Saturday,no,28.5,0.105263158,2.526315789,
55,4,3,post,800ppb,2020-11-08,14,3,,2.5,Sunday,yes,24,0.104166667,2.5,
56,4,3,pre,Sacrifice,2020-10-19,-6,12.5,,,Monday,no,24,,,
56,4,3,pre,Sacrifice,2020-10-20,-5,11.5,,1,Tuesday,no,24,0.041666667,1,
56,4,3,pre,Sacrifice,2020-10-21,-4,9.5,,2,Wednesday,no,24,0.083333333,2,
56,4,3,pre,Sacrifice,2020-10-22,-3,7,,2.5,Thursday,no,24,0.104166667,2.5,
56,4,3,pre,Sacrifice,2020-10-23,-2,5,12.5,2,Friday,no,24,0.083333333,2,
56,4,3,pre,Sacrifice,2020-10-24,-1,9.5,,3,Saturday,no,28.5,0.105263158,2.526315789,
56,4,3,pre,Sacrifice,2020-10-25,0,6.5,10,3,Sunday,yes,19.5,0.153846154,3.692307692,
56,4,3,during,Sacrifice,2020-10-26,1,6.5,10,3.5,Monday,no,24,0.145833333,3.5,
56,4,3,during,Sacrifice,2020-10-27,2,6,10,4,Tuesday,yes,24,0.166666667,4,
56,4,3,during,Sacrifice,2020-10-28,3,7.5,10,2.5,Wednesday,yes,24,0.104166667,2.5,
56,4,3,during,Sacrifice,2020-10-29,4,6,10,4,Thursday,no,24,0.166666667,4,
56,4,3,during,Sacrifice,2020-10-30,5,6,,4,Friday,yes,24,0.166666667,4,
57,5,1,pre,Control,2020-11-17,-6,12.5,,,Tuesday,no,24,,,
57,5,1,pre,Control,2020-11-18,-5,8.5,,4,Wednesday,no,24,0.166666667,4,
57,5,1,pre,Control,2020-11-19,-4,4.5,,4,Thursday,no,24,0.166666667,4,
57,5,1,pre,Control,2020-11-20,-3,1.5,12.5,3,Friday,no,24,0.125,3,
57,5,1,pre,Control,2020-11-21,-2,6.5,,6,Saturday,no,28.5,0.210526316,5.052631579,
57,5,1,pre,Control,2020-11-22,-1,4,,2.5,Sunday,no,24,0.104166667,2.5,
57,5,1,pre,Control,2020-11-23,0,1.5,10,2.5,Monday,yes,19.5,0.128205128,3.076923077,
57,5,1,during,Control,2020-11-24,1,5,10,5,Tuesday,no,24,0.208333333,5,
57,5,1,during,Control,2020-11-25,2,5,10,5,Wednesday,yes,24,0.208333333,5,
57,5,1,during,Control,2020-11-26,3,6.5,10,3.5,Thursday,yes,24,0.145833333,3.5,
57,5,1,during,Control,2020-11-27,4,5.5,10,4.5,Friday,no,24,0.1875,4.5,
57,5,1,during,Control,2020-11-28,5,6,12.5,4,Saturday,yes,24,0.166666667,4,
57,5,1,post,Control,2020-11-29,6,6.5,,6,Sunday,no,28.5,0.210526316,5.052631579,
57,5,1,post,Control,2020-11-30,7,5.5,,1,Monday,no,19.5,0.051282051,1.230769231,
57,5,1,post,Control,2020-12-01,8,3.5,12.5,2,Tuesday,yes,24,0.083333333,2,
57,5,1,post,Control,2020-12-02,9,10,,2.5,Wednesday,no,24,0.104166667,2.5,
57,5,1,post,Control,2020-12-03,10,8,,2,Thursday,no,24,0.083333333,2,
57,5,1,post,Control,2020-12-04,11,5,,3,Friday,no,24,0.125,3,
57,5,1,post,Control,2020-12-05,12,1.5,12.5,3.5,Saturday,no,28.5,0.122807018,2.947368421,
57,5,1,post,Control,2020-12-06,13,11,,1.5,Sunday,no,19.5,0.076923077,1.846153846,
57,5,1,post,Control,2020-12-07,14,9,,2,Monday,yes,28.5,0.070175439,1.684210526,
58,5,1,pre,DMSO,2020-11-17,-6,12.5,,,Tuesday,no,24,,,
58,5,1,pre,DMSO,2020-11-18,-5,8,,4.5,Wednesday,no,24,0.1875,4.5,
58,5,1,pre,DMSO,2020-11-19,-4,4.5,,3.5,Thursday,no,24,0.145833333,3.5,
58,5,1,pre,DMSO,2020-11-20,-3,0,12.5,4.5,Friday,no,24,0.1875,4.5,
58,5,1,pre,DMSO,2020-11-21,-2,6.5,,6,Saturday,no,28.5,0.210526316,5.052631579,
58,5,1,pre,DMSO,2020-11-22,-1,2,12.5,4.5,Sunday,no,24,0.1875,4.5,
58,5,1,pre,DMSO,2020-11-23,0,7,10,5.5,Monday,yes,19.5,0.282051282,6.769230769,
58,5,1,during,DMSO,2020-11-24,1,4,10,6,Tuesday,no,24,0.25,6,
58,5,1,during,DMSO,2020-11-25,2,4,10,6,Wednesday,yes,24,0.25,6,
58,5,1,during,DMSO,2020-11-26,3,7,10,3,Thursday,yes,24,0.125,3,
58,5,1,during,DMSO,2020-11-27,4,8.5,10,1.5,Friday,no,24,0.0625,1.5,
58,5,1,during,DMSO,2020-11-28,5,7,12.5,3,Saturday,yes,24,0.125,3,
58,5,1,post,DMSO,2020-11-29,6,9.5,,3,Sunday,no,28.5,0.105263158,2.526315789,
58,5,1,post,DMSO,2020-11-30,7,7.5,,2,Monday,no,19.5,0.102564103,2.461538462,
58,5,1,post,DMSO,2020-12-01,8,4.5,12.5,3,Tuesday,yes,24,0.125,3,
58,5,1,post,DMSO,2020-12-02,9,9.5,,3,Wednesday,no,24,0.125,3,
58,5,1,post,DMSO,2020-12-03,10,7.5,,2,Thursday,no,24,0.083333333,2,
58,5,1,post,DMSO,2020-12-04,11,5,12.5,2.5,Friday,no,24,0.104166667,2.5,
58,5,1,post,DMSO,2020-12-05,12,6.5,,6,Saturday,no,28.5,0.210526316,5.052631579,
58,5,1,post,DMSO,2020-12-06,13,3.5,,3,Sunday,no,19.5,0.153846154,3.692307692,
58,5,1,post,DMSO,2020-12-07,14,-0.5,12,4,Monday,yes,28.5,0.140350877,3.368421053,
59,5,1,pre,1ppb,2020-11-17,-6,12.5,,,Tuesday,no,24,,,
59,5,1,pre,1ppb,2020-11-18,-5,9,,3.5,Wednesday,no,24,0.145833333,3.5,
59,5,1,pre,1ppb,2020-11-19,-4,5.5,,3.5,Thursday,no,24,0.145833333,3.5,
59,5,1,pre,1ppb,2020-11-20,-3,3,12.5,2.5,Friday,no,24,0.104166667,2.5,
59,5,1,pre,1ppb,2020-11-21,-2,10.5,,2,Saturday,no,28.5,0.070175439,1.684210526,
59,5,1,pre,1ppb,2020-11-22,-1,7,,3.5,Sunday,no,24,0.145833333,3.5,
59,5,1,pre,1ppb,2020-11-23,0,3.5,10,3.5,Monday,yes,19.5,0.179487179,4.307692308,
59,5,1,during,1ppb,2020-11-24,1,5.5,10,4.5,Tuesday,no,24,0.1875,4.5,
59,5,1,during,1ppb,2020-11-25,2,5,10,5,Wednesday,yes,24,0.208333333,5,
59,5,1,during,1ppb,2020-11-26,3,5.5,10,4.5,Thursday,yes,24,0.1875,4.5,
59,5,1,during,1ppb,2020-11-27,4,5,10,5,Friday,no,24,0.208333333,5,
59,5,1,during,1ppb,2020-11-28,5,6,12.5,4,Saturday,yes,24,0.166666667,4,
59,5,1,post,1ppb,2020-11-29,6,10.5,,2,Sunday,no,28.5,0.070175439,1.684210526,
59,5,1,post,1ppb,2020-11-30,7,9,,1.5,Monday,no,19.5,0.076923077,1.846153846,
59,5,1,post,1ppb,2020-12-01,8,6.5,12.5,2.5,Tuesday,yes,24,0.104166667,2.5,
59,5,1,post,1ppb,2020-12-02,9,9.5,,3,Wednesday,no,24,0.125,3,
59,5,1,post,1ppb,2020-12-03,10,5.5,,4,Thursday,no,24,0.166666667,4,
59,5,1,post,1ppb,2020-12-04,11,3,12.5,2.5,Friday,no,24,0.104166667,2.5,
59,5,1,post,1ppb,2020-12-05,12,11.5,,1,Saturday,no,28.5,0.035087719,0.842105263,
59,5,1,post,1ppb,2020-12-06,13,9.5,,2,Sunday,no,19.5,0.102564103,2.461538462,
59,5,1,post,1ppb,2020-12-07,14,6.5,,3,Monday,yes,28.5,0.105263158,2.526315789,
60,5,1,pre,10 ppb,2020-11-17,-6,12.5,,,Tuesday,no,24,,,
60,5,1,pre,10 ppb,2020-11-18,-5,8,,4.5,Wednesday,no,24,0.1875,4.5,
60,5,1,pre,10 ppb,2020-11-19,-4,6,,2,Thursday,no,24,0.083333333,2,
60,5,1,pre,10 ppb,2020-11-20,-3,3,12.5,3,Friday,no,24,0.125,3,
60,5,1,pre,10 ppb,2020-11-21,-2,7,,5.5,Saturday,no,28.5,0.192982456,4.631578947,
60,5,1,pre,10 ppb,2020-11-22,-1,3,12.5,4,Sunday,no,24,0.166666667,4,
60,5,1,pre,10 ppb,2020-11-23,0,8.5,10,4,Monday,yes,19.5,0.205128205,4.923076923,
60,5,1,during,10 ppb,2020-11-24,1,5,10,5,Tuesday,no,24,0.208333333,5,
60,5,1,during,10 ppb,2020-11-25,2,5,10,5,Wednesday,yes,24,0.208333333,5,
60,5,1,during,10 ppb,2020-11-26,3,6,10,4,Thursday,yes,24,0.166666667,4,
60,5,1,during,10 ppb,2020-11-27,4,5.5,10,4.5,Friday,no,24,0.1875,4.5,
60,5,1,during,10 ppb,2020-11-28,5,6,12.5,4,Saturday,yes,24,0.166666667,4,
60,5,1,post,10 ppb,2020-11-29,6,9,,3.5,Sunday,no,28.5,0.122807018,2.947368421,
60,5,1,post,10 ppb,2020-11-30,7,6,,3,Monday,no,19.5,0.153846154,3.692307692,
60,5,1,post,10 ppb,2020-12-01,8,2.5,12.5,3.5,Tuesday,yes,24,0.145833333,3.5,
60,5,1,post,10 ppb,2020-12-02,9,9.5,,3,Wednesday,no,24,0.125,3,
60,5,1,post,10 ppb,2020-12-03,10,8.5,,1,Thursday,no,24,0.041666667,1,
60,5,1,post,10 ppb,2020-12-04,11,6,,2.5,Friday,no,24,0.104166667,2.5,
60,5,1,post,10 ppb,2020-12-05,12,1.5,12.5,4.5,Saturday,no,28.5,0.157894737,3.789473684,
60,5,1,post,10 ppb,2020-12-06,13,11,,1.5,Sunday,no,19.5,0.076923077,1.846153846,
60,5,1,post,10 ppb,2020-12-07,14,7.5,,3.5,Monday,yes,28.5,0.122807018,2.947368421,
61,5,1,pre,100ppb,2020-11-17,-6,12.5,,,Tuesday,no,24,,,
61,5,1,pre,100ppb,2020-11-18,-5,9.5,,3,Wednesday,no,24,0.125,3,
61,5,1,pre,100ppb,2020-11-19,-4,7,,2.5,Thursday,no,24,0.104166667,2.5,
61,5,1,pre,100ppb,2020-11-20,-3,5.5,,1.5,Friday,no,24,0.0625,1.5,
61,5,1,pre,100ppb,2020-11-21,-2,3.5,,2,Saturday,no,28.5,0.070175439,1.684210526,
61,5,1,pre,100ppb,2020-11-22,-1,2.5,12.5,1,Sunday,no,24,0.041666667,1,
61,5,1,pre,100ppb,2020-11-23,0,8.5,10,4,Monday,yes,19.5,0.205128205,4.923076923,
61,5,1,during,100ppb,2020-11-24,1,8,10,2,Tuesday,no,24,0.083333333,2,
61,5,1,during,100ppb,2020-11-25,2,8,10,2,Wednesday,yes,24,0.083333333,2,
61,5,1,during,100ppb,2020-11-26,3,8,10,2,Thursday,yes,24,0.083333333,2,
61,5,1,during,100ppb,2020-11-27,4,7.5,10,2.5,Friday,no,24,0.104166667,2.5,
61,5,1,during,100ppb,2020-11-28,5,5.5,12.5,4.5,Saturday,yes,24,0.1875,4.5,
61,5,1,post,100ppb,2020-11-29,6,8,,4.5,Sunday,no,28.5,0.157894737,3.789473684,
61,5,1,post,100ppb,2020-11-30,7,4,,4,Monday,no,19.5,0.205128205,4.923076923,
61,5,1,post,100ppb,2020-12-01,8,-0.5,12,4.5,Tuesday,yes,24,0.1875,4.5,
61,5,1,post,100ppb,2020-12-02,9,7,,5,Wednesday,no,24,0.208333333,5,
61,5,1,post,100ppb,2020-12-03,10,4,,3,Thursday,no,24,0.125,3,
61,5,1,post,100ppb,2020-12-04,11,0,12.5,4,Friday,no,24,0.166666667,4,
61,5,1,post,100ppb,2020-12-05,12,7.5,,5,Saturday,no,28.5,0.175438596,4.210526316,
61,5,1,post,100ppb,2020-12-06,13,3,12.5,4.5,Sunday,no,19.5,0.230769231,5.538461538,
61,5,1,post,100ppb,2020-12-07,14,6.5,,6,Monday,yes,28.5,0.210526316,5.052631579,
62,5,1,pre,800ppb,2020-11-17,-6,12.5,,,Tuesday,no,24,,,
62,5,1,pre,800ppb,2020-11-18,-5,9,,3.5,Wednesday,no,24,0.145833333,3.5,
62,5,1,pre,800ppb,2020-11-19,-4,5.5,,3.5,Thursday,no,24,0.145833333,3.5,
62,5,1,pre,800ppb,2020-11-20,-3,1.5,12.5,4,Friday,no,24,0.166666667,4,
62,5,1,pre,800ppb,2020-11-21,-2,8.5,,4,Saturday,no,28.5,0.140350877,3.368421053,
62,5,1,pre,800ppb,2020-11-22,-1,7,,1.5,Sunday,no,24,0.0625,1.5,
62,5,1,pre,800ppb,2020-11-23,0,2.5,10,4.5,Monday,yes,19.5,0.230769231,5.538461538,
62,5,1,during,800ppb,2020-11-24,1,5.5,10,4.5,Tuesday,no,24,0.1875,4.5,
62,5,1,during,800ppb,2020-11-25,2,7,10,3,Wednesday,yes,24,0.125,3,
62,5,1,during,800ppb,2020-11-26,3,6,10,4,Thursday,yes,24,0.166666667,4,
62,5,1,during,800ppb,2020-11-27,4,5.5,10,4.5,Friday,no,24,0.1875,4.5,
62,5,1,during,800ppb,2020-11-28,5,5,12.5,5,Saturday,yes,24,0.208333333,5,
62,5,1,post,800ppb,2020-11-29,6,8,,4.5,Sunday,no,28.5,0.157894737,3.789473684,
62,5,1,post,800ppb,2020-11-30,7,5,,3,Monday,no,19.5,0.153846154,3.692307692,
62,5,1,post,800ppb,2020-12-01,8,1.5,12.5,3.5,Tuesday,yes,24,0.145833333,3.5,
62,5,1,post,800ppb,2020-12-02,9,10,,2.5,Wednesday,no,24,0.104166667,2.5,
62,5,1,post,800ppb,2020-12-03,10,6,,4,Thursday,no,24,0.166666667,4,
62,5,1,post,800ppb,2020-12-04,11,3.5,12.5,2.5,Friday,no,24,0.104166667,2.5,
62,5,1,post,800ppb,2020-12-05,12,9,,3.5,Saturday,no,28.5,0.122807018,2.947368421,
62,5,1,post,800ppb,2020-12-06,13,6,,3,Sunday,no,19.5,0.153846154,3.692307692,
62,5,1,post,800ppb,2020-12-07,14,3.5,,2.5,Monday,yes,28.5,0.087719298,2.105263158,
63,5,1,pre,Sacrifice,2020-11-17,-6,12.5,,,Tuesday,no,24,,,
63,5,1,pre,Sacrifice,2020-11-18,-5,8,,4.5,Wednesday,no,24,0.1875,4.5,
63,5,1,pre,Sacrifice,2020-11-19,-4,3,12.5,5,Thursday,no,24,0.208333333,5,
63,5,1,pre,Sacrifice,2020-11-20,-3,7.5,,5,Friday,no,24,0.208333333,5,
63,5,1,pre,Sacrifice,2020-11-21,-2,2,12.5,5.5,Saturday,no,28.5,0.192982456,4.631578947,
63,5,1,pre,Sacrifice,2020-11-22,-1,9,,3.5,Sunday,no,24,0.145833333,3.5,
63,5,1,pre,Sacrifice,2020-11-23,0,6.5,10,2.5,Monday,yes,19.5,0.128205128,3.076923077,
63,5,1,during,Sacrifice,2020-11-24,1,5,10,5,Tuesday,no,24,0.208333333,5,
63,5,1,during,Sacrifice,2020-11-25,2,4,10,6,Wednesday,yes,24,0.25,6,
63,5,1,during,Sacrifice,2020-11-26,3,5,10,5,Thursday,yes,24,0.208333333,5,
63,5,1,during,Sacrifice,2020-11-27,4,6,10,4,Friday,no,24,0.166666667,4,
63,5,1,during,Sacrifice,2020-11-28,5,7.5,,2.5,Saturday,yes,24,0.104166667,2.5,
64,3,7,pre,Control,2020-11-17,-6,12.5,,,Tuesday,no,24,,,
64,3,7,pre,Control,2020-11-18,-5,9,,3.5,Wednesday,no,24,0.145833333,3.5,
64,3,7,pre,Control,2020-11-19,-4,6,,3,Thursday,no,24,0.125,3,
64,3,7,pre,Control,2020-11-20,-3,3,12.5,3,Friday,no,24,0.125,3,
64,3,7,pre,Control,2020-11-21,-2,9,,3.5,Saturday,no,28.5,0.122807018,2.947368421,
64,3,7,pre,Control,2020-11-22,-1,5.5,,3.5,Sunday,no,24,0.145833333,3.5,
64,3,7,pre,Control,2020-11-23,0,1.5,10,4,Monday,yes,19.5,0.205128205,4.923076923,
64,3,7,during,Control,2020-11-24,1,6.5,10,3.5,Tuesday,no,24,0.145833333,3.5,
64,3,7,during,Control,2020-11-25,2,6,10,4,Wednesday,yes,24,0.166666667,4,
64,3,7,during,Control,2020-11-26,3,6.5,10,3.5,Thursday,yes,24,0.145833333,3.5,
64,3,7,during,Control,2020-11-27,4,6.5,10,3.5,Friday,no,24,0.145833333,3.5,
64,3,7,during,Control,2020-11-28,5,6.5,12.5,3.5,Saturday,yes,24,0.145833333,3.5,
64,3,7,post,Control,2020-11-29,6,10.5,,2,Sunday,no,28.5,0.070175439,1.684210526,
64,3,7,post,Control,2020-11-30,7,8,,2.5,Monday,no,19.5,0.128205128,3.076923077,
64,3,7,post,Control,2020-12-01,8,4.5,12.5,3.5,Tuesday,yes,24,0.145833333,3.5,
64,3,7,post,Control,2020-12-02,9,9,,3.5,Wednesday,no,24,0.145833333,3.5,
64,3,7,post,Control,2020-12-03,10,6.5,,2.5,Thursday,no,24,0.104166667,2.5,
64,3,7,post,Control,2020-12-04,11,3.5,12.5,3,Friday,no,24,0.125,3,
64,3,7,post,Control,2020-12-05,12,9,,3.5,Saturday,no,28.5,0.122807018,2.947368421,
64,3,7,post,Control,2020-12-06,13,6.5,,2.5,Sunday,no,19.5,0.128205128,3.076923077,
64,3,7,post,Control,2020-12-07,14,3.5,,3,Monday,yes,28.5,0.105263158,2.526315789,
65,3,7,pre,DMSO,2020-11-17,-6,12.5,,,Tuesday,no,24,,,
65,3,7,pre,DMSO,2020-11-18,-5,9,,3.5,Wednesday,no,24,0.145833333,3.5,
65,3,7,pre,DMSO,2020-11-19,-4,6.5,,2.5,Thursday,no,24,0.104166667,2.5,
65,3,7,pre,DMSO,2020-11-20,-3,4,,2.5,Friday,no,24,0.104166667,2.5,
65,3,7,pre,DMSO,2020-11-21,-2,0,12.5,4,Saturday,no,28.5,0.140350877,3.368421053,
65,3,7,pre,DMSO,2020-11-22,-1,9.5,,3,Sunday,no,24,0.125,3,
65,3,7,pre,DMSO,2020-11-23,0,6.5,10,3,Monday,yes,19.5,0.153846154,3.692307692,
65,3,7,during,DMSO,2020-11-24,1,7.5,10,2.5,Tuesday,no,24,0.104166667,2.5,
65,3,7,during,DMSO,2020-11-25,2,6.5,10,3.5,Wednesday,yes,24,0.145833333,3.5,
65,3,7,during,DMSO,2020-11-26,3,7,10,3,Thursday,yes,24,0.125,3,
65,3,7,during,DMSO,2020-11-27,4,6.5,10,3.5,Friday,no,24,0.145833333,3.5,
65,3,7,during,DMSO,2020-11-28,5,7,12.5,3,Saturday,yes,24,0.125,3,
65,3,7,post,DMSO,2020-11-29,6,9.5,,3,Sunday,no,28.5,0.105263158,2.526315789,
65,3,7,post,DMSO,2020-11-30,7,6,,3.5,Monday,no,19.5,0.179487179,4.307692308,
65,3,7,post,DMSO,2020-12-01,8,3.5,12.5,2.5,Tuesday,yes,24,0.104166667,2.5,
65,3,7,post,DMSO,2020-12-02,9,10,,2.5,Wednesday,no,24,0.104166667,2.5,
65,3,7,post,DMSO,2020-12-03,10,7.5,,2.5,Thursday,no,24,0.104166667,2.5,
65,3,7,post,DMSO,2020-12-04,11,5,,2.5,Friday,no,24,0.104166667,2.5,
65,3,7,post,DMSO,2020-12-05,12,1.5,12.5,3.5,Saturday,no,28.5,0.122807018,2.947368421,
65,3,7,post,DMSO,2020-12-06,13,9.5,,3,Sunday,no,19.5,0.153846154,3.692307692,
65,3,7,post,DMSO,2020-12-07,14,7,,2.5,Monday,yes,28.5,0.087719298,2.105263158,
66,3,7,pre,1ppb,2020-11-17,-6,12.5,,,Tuesday,no,24,,,
66,3,7,pre,1ppb,2020-11-18,-5,11,,1.5,Wednesday,no,24,0.0625,1.5,
66,3,7,pre,1ppb,2020-11-19,-4,7.5,,3.5,Thursday,no,24,0.145833333,3.5,
66,3,7,pre,1ppb,2020-11-20,-3,4,,3.5,Friday,no,24,0.145833333,3.5,
66,3,7,pre,1ppb,2020-11-21,-2,0,12.5,4,Saturday,no,28.5,0.140350877,3.368421053,
66,3,7,pre,1ppb,2020-11-22,-1,8,,4.5,Sunday,no,24,0.1875,4.5,
66,3,7,pre,1ppb,2020-11-23,0,4,10,4,Monday,yes,19.5,0.205128205,4.923076923,
66,3,7,during,1ppb,2020-11-24,1,6,10,4,Tuesday,no,24,0.166666667,4,
66,3,7,during,1ppb,2020-11-25,2,6.5,10,3.5,Wednesday,yes,24,0.145833333,3.5,
66,3,7,during,1ppb,2020-11-26,3,6,10,4,Thursday,yes,24,0.166666667,4,
66,3,7,during,1ppb,2020-11-27,4,7,10,3,Friday,no,24,0.125,3,
66,3,7,during,1ppb,2020-11-28,5,7,12.5,3,Saturday,yes,24,0.125,3,
66,3,7,post,1ppb,2020-11-29,6,9.5,,3,Sunday,no,28.5,0.105263158,2.526315789,
66,3,7,post,1ppb,2020-11-30,7,6.5,,3,Monday,no,19.5,0.153846154,3.692307692,
66,3,7,post,1ppb,2020-12-01,8,3.5,12.5,3,Tuesday,yes,24,0.125,3,
66,3,7,post,1ppb,2020-12-02,9,8.5,,4,Wednesday,no,24,0.166666667,4,
66,3,7,post,1ppb,2020-12-03,10,5,,3.5,Thursday,no,24,0.145833333,3.5,
66,3,7,post,1ppb,2020-12-04,11,2,12.5,3,Friday,no,24,0.125,3,
66,3,7,post,1ppb,2020-12-05,12,10,,2.5,Saturday,no,28.5,0.087719298,2.105263158,
66,3,7,post,1ppb,2020-12-06,13,7.5,,2.5,Sunday,no,19.5,0.128205128,3.076923077,
66,3,7,post,1ppb,2020-12-07,14,3,,4.5,Monday,yes,28.5,0.157894737,3.789473684,
67,3,7,pre,10 ppb,2020-11-17,-6,12.5,,,Tuesday,no,24,,,
67,3,7,pre,10 ppb,2020-11-18,-5,9,,3.5,Wednesday,no,24,0.145833333,3.5,
67,3,7,pre,10 ppb,2020-11-19,-4,5,,4,Thursday,no,24,0.166666667,4,
67,3,7,pre,10 ppb,2020-11-20,-3,2.5,12.5,2.5,Friday,no,24,0.104166667,2.5,
67,3,7,pre,10 ppb,2020-11-21,-2,10,,2.5,Saturday,no,28.5,0.087719298,2.105263158,
67,3,7,pre,10 ppb,2020-11-22,-1,8.5,,1.5,Sunday,no,24,0.0625,1.5,
67,3,7,pre,10 ppb,2020-11-23,0,3,10,5.5,Monday,yes,19.5,0.282051282,6.769230769,
67,3,7,during,10 ppb,2020-11-24,1,8.5,10,1.5,Tuesday,no,24,0.0625,1.5,
67,3,7,during,10 ppb,2020-11-25,2,5,10,5,Wednesday,yes,24,0.208333333,5,
67,3,7,during,10 ppb,2020-11-26,3,5.5,10,4.5,Thursday,yes,24,0.1875,4.5,
67,3,7,during,10 ppb,2020-11-27,4,6.5,10,3.5,Friday,no,24,0.145833333,3.5,
67,3,7,during,10 ppb,2020-11-28,5,8,12.5,2,Saturday,yes,24,0.083333333,2,
67,3,7,post,10 ppb,2020-11-29,6,9.5,,3,Sunday,no,28.5,0.105263158,2.526315789,
67,3,7,post,10 ppb,2020-11-30,7,7,,2.5,Monday,no,19.5,0.128205128,3.076923077,
67,3,7,post,10 ppb,2020-12-01,8,4.5,12.5,2.5,Tuesday,yes,24,0.104166667,2.5,
67,3,7,post,10 ppb,2020-12-02,9,10,,2.5,Wednesday,no,24,0.104166667,2.5,
67,3,7,post,10 ppb,2020-12-03,10,8,,2,Thursday,no,24,0.083333333,2,
67,3,7,post,10 ppb,2020-12-04,11,5,,3,Friday,no,24,0.125,3,
67,3,7,post,10 ppb,2020-12-05,12,1.5,12.5,3.5,Saturday,no,28.5,0.122807018,2.947368421,
67,3,7,post,10 ppb,2020-12-06,13,10.5,,2,Sunday,no,19.5,0.102564103,2.461538462,
67,3,7,post,10 ppb,2020-12-07,14,7,,3.5,Monday,yes,28.5,0.122807018,2.947368421,
68,3,7,pre,100ppb,2020-11-17,-6,12.5,,,Tuesday,no,24,,,
68,3,7,pre,100ppb,2020-11-18,-5,9,,3.5,Wednesday,no,24,0.145833333,3.5,
68,3,7,pre,100ppb,2020-11-19,-4,6,,3,Thursday,no,24,0.125,3,
68,3,7,pre,100ppb,2020-11-20,-3,3,12.5,3,Friday,no,24,0.125,3,
68,3,7,pre,100ppb,2020-11-21,-2,10,,2.5,Saturday,no,28.5,0.087719298,2.105263158,
68,3,7,pre,100ppb,2020-11-22,-1,9,,1,Sunday,no,24,0.041666667,1,
68,3,7,pre,100ppb,2020-11-23,0,6,10,3,Monday,yes,19.5,0.153846154,3.692307692,
68,3,7,during,100ppb,2020-11-24,1,7.5,10,2.5,Tuesday,no,24,0.104166667,2.5,
68,3,7,during,100ppb,2020-11-25,2,6.5,10,3.5,Wednesday,yes,24,0.145833333,3.5,
68,3,7,during,100ppb,2020-11-26,3,7,10,3,Thursday,yes,24,0.125,3,
68,3,7,during,100ppb,2020-11-27,4,5.5,10,4.5,Friday,no,24,0.1875,4.5,
68,3,7,during,100ppb,2020-11-28,5,7,12.5,3,Saturday,yes,24,0.125,3,
68,3,7,post,100ppb,2020-11-29,6,9.5,,3,Sunday,no,28.5,0.105263158,2.526315789,
68,3,7,post,100ppb,2020-11-30,7,7.5,,2,Monday,no,19.5,0.102564103,2.461538462,
68,3,7,post,100ppb,2020-12-01,8,6,12.5,1.5,Tuesday,yes,24,0.0625,1.5,
68,3,7,post,100ppb,2020-12-02,9,9.5,,3,Wednesday,no,24,0.125,3,
68,3,7,post,100ppb,2020-12-03,10,6.5,,3,Thursday,no,24,0.125,3,
68,3,7,post,100ppb,2020-12-04,11,3.5,12.5,3,Friday,no,24,0.125,3,
68,3,7,post,100ppb,2020-12-05,12,11,,1.5,Saturday,no,28.5,0.052631579,1.263157895,
68,3,7,post,100ppb,2020-12-06,13,7.5,,3.5,Sunday,no,19.5,0.179487179,4.307692308,
68,3,7,post,100ppb,2020-12-07,14,4,,3.5,Monday,yes,28.5,0.122807018,2.947368421,
69,3,7,pre,800ppb,2020-11-17,-6,12.5,,,Tuesday,no,24,,,
69,3,7,pre,800ppb,2020-11-18,-5,12,,0.5,Wednesday,no,24,0.020833333,0.5,
69,3,7,pre,800ppb,2020-11-19,-4,8,,4,Thursday,no,24,0.166666667,4,
69,3,7,pre,800ppb,2020-11-20,-3,4.5,,3.5,Friday,no,24,0.145833333,3.5,
69,3,7,pre,800ppb,2020-11-21,-2,2,12.5,2.5,Saturday,no,28.5,0.087719298,2.105263158,
69,3,7,pre,800ppb,2020-11-22,-1,10,,2.5,Sunday,no,24,0.104166667,2.5,
69,3,7,pre,800ppb,2020-11-23,0,7.5,10,2.5,Monday,yes,19.5,0.128205128,3.076923077,
69,3,7,during,800ppb,2020-11-24,1,6.5,10,3.5,Tuesday,no,24,0.145833333,3.5,
69,3,7,during,800ppb,2020-11-25,2,6,10,4,Wednesday,yes,24,0.166666667,4,
69,3,7,during,800ppb,2020-11-26,3,5,10,5,Thursday,yes,24,0.208333333,5,
69,3,7,during,800ppb,2020-11-27,4,7,10,3,Friday,no,24,0.125,3,
69,3,7,during,800ppb,2020-11-28,5,5.5,12.5,4.5,Saturday,yes,24,0.1875,4.5,
69,3,7,post,800ppb,2020-11-29,6,8.5,,4,Sunday,no,28.5,0.140350877,3.368421053,
69,3,7,post,800ppb,2020-11-30,7,7,,1.5,Monday,no,19.5,0.076923077,1.846153846,
69,3,7,post,800ppb,2020-12-01,8,4,12.5,3,Tuesday,yes,24,0.125,3,
69,3,7,post,800ppb,2020-12-02,9,9.5,,3,Wednesday,no,24,0.125,3,
69,3,7,post,800ppb,2020-12-03,10,8.5,,1,Thursday,no,24,0.041666667,1,
69,3,7,post,800ppb,2020-12-04,11,4.5,,4,Friday,no,24,0.166666667,4,
